"Name","Location"
".Init__12TeamControlsFP10ChannelBoxi","10391f20"
".Process__18LayerCommunicationFv","10392120"
".BeginPlayerEnumeration__18LayerCommunicationFv","10392160"
".LeaveGameChannel__18LayerCommunicationFv","103921b0"
".LeaveMainRoom__18LayerCommunicationFv","103921f0"
".SendMessageA__18LayerCommunicationFPCcbP17MPFEPlayerDetails","10392230"
".SendMessageA__18LayerCommunicationFPwbP17MPFEPlayerDetails","10392290"
".D_UpdateBoxClans__8MPFEDataFv","103922f0"
".D_RefreshPlayerClans__8MPFEDataFv","10392350"
".D_GotSelectedMapFile__8MPFEDataFv","103925f0"
".GetOOSChecksum__8MPFEDataFv","10392680"
".GetMapChecksum__8MPFEDataFUl","10392920"
".D_RefreshDatabaseQueries__8MPFEDataFv","10392c30"
".D_GetPlayerClanInfoFromDatabase__8MPFEDataFP17MPFEPlayerDetails","10392cf0"
".D_GotMapfile__8MPFEDataFv","10392d90"
".D_GotThumbnail__8MPFEDataFv","10392e00"
".A2D_GetNextLandscape__8MPFEDataFP16LandscapeDetails","10392ea0"
".A2D_GetLandscapeDetailsFromID__8MPFEDataFUl","10392fd0"
".D_DecodeFilesAndSetupPlayersForSession__8MPFEDataFv","10393040"
".D_StartGameSession__8MPFEDataFPc","10393380"
".GetConnection__20MPFEConnectionStatusFv","103937b0"
".A2D_StartGame__8MPFEDataFv","10393800"
".Get__51LHFastPointer<34LHLinkedNode<P17MPFEPlayerDetails>>CFv","10393b20"
".__dt__17MPFEMessageObjectFv","10393b80"
".__dt__24MPFEDisconnectNowMessageFv","10393c20"
".Set__51LHFastPointer<34LHLinkedNode<P17MPFEPlayerDetails>>FP34LHLinkedNode<P17MPFEPlayerDetails>","10393d20"
".__dt__31MPFEStartGameOkayToStartMessageFv","10393eb0"
".D_SendOutPlayerProfile__8MPFEDataFv","10393f70"
".__dt__22MPFEReplyToJoinMessageFv","10394150"
".GetLowestNumberedPlayerInTeam__8MPFEDataF9TeamEnums","10394200"
".GetLowestNumberedPlayer__8MPFEDataFv","103942a0"
".GetHighestNumberedPlayerInTeam__8MPFEDataF9TeamEnums","103943e0"
".GetHighestNumberedPlayer__8MPFEDataFv","10394480"
".GetMyPlayerName__8MPFEDataFv","103945c0"
".D_RecomputeNumPlayers__8MPFEDataFv","10394600"
".D_EnumeratingPlayersAdd__8MPFEDataFPCcb10LH_USER_ID","10394680"
".__dt__28MPFEAskForTeamDetailsMessageFv","10394970"
".GetID__9LHNetUserFv","10394a30"
".D_ReShuffleTeam__8MPFEDataFP17MPFEPlayerDetails9TeamEnums","10394a70"
".D_ReShuffle__8MPFEDataFP17MPFEPlayerDetails","10394b20"
".D_FinishedPlayerEnumeration__8MPFEDataFi","10394c20"
".D_IJoinedRoom__8MPFEDataFPCwb10LH_USER_ID","10394cc0"
".Get__51LHFastPointer<34LHLinkedNode<P17MPFEInviteDetails>>CFv","10395020"
".D_PlayerLeft__8MPFEDataF10LH_USER_IDPw","103950d0"
".Set__42LHFastPointer<25LHLinkedNode<P9TeamEnums>>FP25LHLinkedNode<P9TeamEnums>","10395a00"
".Get__42LHFastPointer<25LHLinkedNode<P9TeamEnums>>CFv","10395a70"
".__dt__24MPFEStopGameStartMessageFv","10395b10"
".Set__51LHFastPointer<34LHLinkedNode<P17MPFEInviteDetails>>FP34LHLinkedNode<P17MPFEInviteDetails>","10395bc0"
".__dt__13MPFEResetClanFv","10395c40"
".D_PlayerJoined__8MPFEDataFPCc10LH_USER_ID","10395cf0"
".FlushTeams__8MPFEDataFv","10395fd0"
".__dt__16MPFEUserTeamListFv","10396090"
".ProcessAlex__8MPFEDataFv","10396140"
".CheckForUnpureClients__8MPFEDataFv","10396170"
".ProcessDaniel__8MPFEDataFv","10396290"
".__dt__23MPFEStartGameNowMessageFv","10396930"
".__dt__21MPFEChangedMapMessageFv","103969e0"
".__dt__12MPFEClanListFv","10396a90"
".A2D_RequestForPlayerDetails__8MPFEDataFPw","10396b40"
".A2D_RequestForClanDetails__8MPFEDataFPw","10396be0"
".A2D_GetThumbnail__8MPFEDataFUl","10396c60"
".D_FoundMapSetDetails__8MPFEDataFUl","10396cc0"
".D_ReOrganizeTeams__8MPFEDataFUl","10396d30"
".A2D_SetMap__8MPFEDataFUl","10396e00"
".A2D_SetClan__8MPFEDataFP15MPFEClanDetails","10396f50"
".__dt__21MPFEChangeClanRequestFv","10397200"
".A2D_PlayerReplyToInvite__8MPFEDataFPwb9TeamEnums","103972b0"
".__dt__29MPFEChangedTeamRequestMessageFv","10397440"
".__dt__24MPFEReplyToInviteMessageFv","10397500"
".A2D_InvitePlayer__8MPFEDataFPw","103975b0"
".__dt__23MPFEInviteToTeamMessageFv","103977c0"
".A2D_KickPlayerFromTeam__8MPFEDataFPw","10397900"
".__dt__22MPFEKickMessageRequestFv","10397a60"
".A2D_PlayerReplyToJoinRequest__8MPFEDataFPwb9TeamEnums","10397b10"
".A2D_JoinTeam__8MPFEDataF9TeamEnums","10397c10"
".__dt__18MPFEAskJoinMessageFv","10397e50"
".A2D_SendChat__8MPFEDataFPwPwb","10397f70"
".__dt__21MPFEPublicChatMessageFv","10398090"
".__dt__22MPFEPrivateChatMessageFv","10398140"
".GetPlayerDetailsFromID__8MPFEDataFUl","103981f0"
".GetPlayerDetailsFromDatabaseID__8MPFEDataFUl","10398320"
".GetPlayerDetailsFromName__8MPFEDataFPw","10398510"
".GetHostPlayer__8MPFEDataFv","10398640"
".GetLocalPlayer__8MPFEDataFv","103987c0"
".A2D_LeaveGameChannel__8MPFEDataFv","10398820"
".ResetClans__8MPFEDataFv","10398900"
".Reset__8MPFEDataFv","103989b0"
".__dt__8MPFEDataFv","10399100"
".__ct__8MPFEDataFv","10399300"
".__dt__6DBInfoFv","10399580"
".__dt__17MPFEThumbDownloadFv","10399620"
".__dt__15MPFEMapDownloadFv","103996b0"
".Clear__51LHFastPointer<34LHLinkedNode<P17MPFEInviteDetails>>Fv","103997e0"
".__ct__51LHFastPointer<34LHLinkedNode<P17MPFEInviteDetails>>Fv","10399840"
".Clear__42LHFastPointer<25LHLinkedNode<P9TeamEnums>>Fv","10399920"
".__ct__42LHFastPointer<25LHLinkedNode<P9TeamEnums>>Fv","10399980"
".Clear__51LHFastPointer<34LHLinkedNode<P17MPFEPlayerDetails>>Fv","10399a60"
".__ct__51LHFastPointer<34LHLinkedNode<P17MPFEPlayerDetails>>Fv","10399ac0"
".GetDisplayString__18MPFEChannelDetailsFPw","10399bf0"
".__dt__18MPFEChannelDetailsFv","10399e20"
".__ct__18MPFEChannelDetailsFPwbibP21GServerImplementationUlP16LHLocalLobbyInfoi","10399e90"
".ProcessIncoming__14MPFEDatabaseIDFPwP17MPFEPlayerDetails","10399f90"
".__dt__15MPFEKickMessageFv","1039a1a0"
".__ct__14MPFEDatabaseIDFv","1039a250"
".ProcessIncoming__15MPFEKickMessageFPwP17MPFEPlayerDetails","1039a320"
".__ct__15MPFEKickMessageFP17MPFEPlayerDetailsP17MPFEPlayerDetails","1039a470"
".ProcessIncoming__22MPFEKickMessageRequestFPwP17MPFEPlayerDetails","1039a570"
".__ct__22MPFEKickMessageRequestFP17MPFEPlayerDetails","1039a710"
".ProcessIncoming__22MPFECancelStartMessageFPwP17MPFEPlayerDetails","1039a7e0"
".__ct__22MPFECancelStartMessageFv","1039a920"
".ProcessIncoming__24MPFEReplyToInviteMessageFPwP17MPFEPlayerDetails","1039a9f0"
".__ct__24MPFEReplyToInviteMessageFb9TeamEnums","1039abb0"
".__ct__23MPFEInviteToTeamMessageF9TeamEnums","1039aca0"
".ProcessIncoming__22MPFEReplyToJoinMessageFPwP17MPFEPlayerDetails","1039ad70"
".__ct__22MPFEReplyToJoinMessageFw9TeamEnums","1039b1b0"
".ProcessIncoming__18MPFEAskJoinMessageFPwP17MPFEPlayerDetails","1039b290"
".__ct__18MPFEAskJoinMessageF9TeamEnums","1039b390"
".__ct__22MPFEPrivateChatMessageFPwb","1039b450"
".__ct__21MPFEPublicChatMessageFPw","1039b540"
".ProcessIncomingMessage__17MPFEMessageObjectFPwP17MPFEPlayerDetailsPw","1039b610"
".GetMessageCode__17MPFEMessageObjectF19SpecialMessageTypes","1039b960"
".Send__17MPFEMessageObjectFP17MPFEPlayerDetails","1039b9c0"
".__dt__22MPFECancelStartMessageFv","1039ba50"
".__dt__14MPFEDatabaseIDFv","1039bb00"
".ControlCallback__14MPFECreateGameFiP8SetupBoxP12SetupControlii","1039bbb0"
".Destroy__14MPFECreateGameFv","1039bd00"
".Init__14MPFECreateGameFUlUlPFiP8SetupBoxP12SetupControlii_v","1039bd40"
".CopyBackToChannelSelector__14MPFECreateGameFv","1039c360"
".InitControls__14MPFECreateGameFv","1039c480"
".__dt__14MPFECreateGameFv","1039c700"
".GetChannelDetailsForName__19MPFEChannelSelectorFPw","1039c7a0"
".RemoveChannel__19MPFEChannelSelectorFUlPw","1039c860"
".RefreshChannelList__19MPFEChannelSelectorFv","1039cab0"
".GetUser__9SetupListFi","1039d050"
".UpdateChannel__19MPFEChannelSelectorFPwibUlbP21GServerImplementationPci","1039d0b0"
".AddChannel__19MPFEChannelSelectorFPwibUlbP21GServerImplementationP16LHLocalLobbyInfoPci","1039d230"
".RemoveAllChannels__19MPFEChannelSelectorFv","1039d570"
".ControlCallback__19MPFEChannelSelectorFiP8SetupBoxP12SetupControlii","1039d830"
".InitControls__19MPFEChannelSelectorFv","1039df20"
".Destroy__19MPFEChannelSelectorFv","1039e230"
".Init__19MPFEChannelSelectorFUlUlPFiP8SetupBoxP12SetupControlii_v","1039e270"
".Show__19MPFEChannelSelectorFv","1039e800"
".AddPlayerToMiniList__19MPFEChannelSelectorFPwb","1039e880"
".__dt__19MPFEChannelSelectorFv","1039ef20"
".__ct__19MPFEChannelSelectorFv","1039f0c0"
".ControlCallback__20MPFEChooseConnectionFiP8SetupBoxP12SetupControlii","1039f310"
".InitControls__20MPFEChooseConnectionFv","1039f4a0"
".Get__52LHFastPointer<35LHLinkedNode<P18MPFEConnectionType>>CFv","1039f910"
".Destroy__20MPFEChooseConnectionFv","1039f9c0"
".Init__20MPFEChooseConnectionFUlUlPFiP8SetupBoxP12SetupControlii_v","1039fa00"
".__dt__20MPFEChooseConnectionFv","1039ffa0"
".ProcessIncoming__13MPFEResetClanFPwP17MPFEPlayerDetails","103a01f0"
".__ct__13MPFEResetClanFUl","103a02f0"
".ProcessIncoming__21MPFEChangeClanRequestFPwP17MPFEPlayerDetails","103a0410"
".__ct__21MPFEChangeClanRequestFUlPw","103a0620"
".ProcessIncoming__12MPFEClanListFPwP17MPFEPlayerDetails","103a0700"
".__ct__12MPFEClanListFv","103a0960"
".Get__33LHFastPointer<16LHLinkedNode<Pc>>CFv","103a0e10"
".Get__34LHFastPointer<17LHLinkedNode<PUl>>CFv","103a0f40"
".Set__33LHFastPointer<16LHLinkedNode<Pc>>FP16LHLinkedNode<Pc>","103a1250"
".Set__34LHFastPointer<17LHLinkedNode<PUl>>FP17LHLinkedNode<PUl>","103a1370"
".Clear__34LHFastPointer<17LHLinkedNode<PUl>>Fv","103a1510"
".__ct__34LHFastPointer<17LHLinkedNode<PUl>>Fv","103a1560"
".Refresh__15MPFEClanDetailsFv","103a15b0"
".IsInALobby__20MPFEConnectionStatusFv","103a17c0"
".IsInternetLobby__20MPFEConnectionStatusFv","103a1810"
".IsLanLobby__20MPFEConnectionStatusFv","103a1860"
".StartGame__20MPFEConnectionStatusFv","103a18b0"
".StartMultiplayerScreens__20MPFEConnectionStatusFv","103a1920"
".ReEnterMultiplayerScreens__20MPFEConnectionStatusFv","103a19b0"
".DoLogin__20MPFEConnectionStatusFv","103a1ab0"
".LeaveConnectionScreen__20MPFEConnectionStatusFv","103a1b30"
".LeaveLobbyTypeScreen__20MPFEConnectionStatusFv","103a1bb0"
".LeaveLoginScreen__20MPFEConnectionStatusFv","103a1c30"
".LeaveLobbyScreen__20MPFEConnectionStatusFv","103a1d00"
".SetLobbyType__20MPFEConnectionStatusFQ220MPFEConnectionStatus10LOBBY_TYPE","103a1dc0"
".SetConnection__20MPFEConnectionStatusFP18MPFEConnectionType","103a1eb0"
".HangupModem__18MPFEConnectionTypeFv","103a1f70"
".DialModem__18MPFEConnectionTypeFPw","103a1fb0"
".ModemConnected__18MPFEConnectionTypeFv","103a1ff0"
".GetLANConnection__18MPFEConnectionTypeFv","103a2120"
".InitialiseConnectionList__18MPFEConnectionTypeFv","103a21e0"
".DialupPresent__18MPFEConnectionTypeFv","103a2230"
".ReleaseDialup__18MPFEConnectionTypeFv","103a2270"
".Clear__52LHFastPointer<35LHLinkedNode<P18MPFEConnectionType>>Fv","103a2e40"
".__ct__52LHFastPointer<35LHLinkedNode<P18MPFEConnectionType>>Fv","103a2ea0"
".Refresh__20MPFECreatureDownloadFv","103a2f00"
".Start__20MPFECreatureDownloadFUl","103a31f0"
".Stop__20MPFECreatureDownloadFv","103a32b0"
".__dt__20MPFECreatureDownloadFv","103a3370"
".__ct__20MPFECreatureDownloadFv","103a3470"
".DatabaseComplete__12MPFEDatabaseFv","103a3520"
".DatabaseError__12MPFEDatabaseFv","103a35b0"
".ParseDatabaseInformation__12MPFEDatabaseFv","103a3630"
".GetLandscapeDetailsforNumber__12MPFEDatabaseFUl","103a38b0"
".StopQuerying__12MPFEDatabaseFv","103a3970"
".RepopulateDatabase__12MPFEDatabaseFv","103a3a00"
".RefreshDatabase__12MPFEDatabaseFv","103a3ac0"
".InitFromDisk__12MPFEDatabaseFv","103a3c00"
".__dt__12MPFEDatabaseFv","103a3c60"
".__ct__12MPFEDatabaseFv","103a3ce0"
".Clear__50LHFastPointer<33LHLinkedNode<P16LandscapeDetails>>Fv","103a3e10"
".__ct__50LHFastPointer<33LHLinkedNode<P16LandscapeDetails>>Fv","103a3e70"
".DatabaseComplete__15MPFEMapDownloadFv","103a3ed0"
".DatabaseError__15MPFEMapDownloadFv","103a3f70"
".__dt__19MPFEMapErrorMessageFv","103a4050"
".FileError__15MPFEMapDownloadFv","103a4100"
".FileCompleted__15MPFEMapDownloadFv","103a41d0"
".Stop__15MPFEMapDownloadFv","103a4260"
".Refresh__15MPFEMapDownloadFv","103a42e0"
".GetFileNumber__15MPFEMapDownloadFUl","103a4430"
".__ct__15MPFEMapDownloadFv","103a4580"
".FileError__17MPFEThumbDownloadFv","103a4620"
".FileCompleted__17MPFEThumbDownloadFv","103a4680"
".Stop__17MPFEThumbDownloadFv","103a46e0"
".Refresh__17MPFEThumbDownloadFv","103a4750"
".GetFileNumber__17MPFEThumbDownloadFUl","103a4860"
".FileError__13MPFEDownloadsFv","103a4970"
".FileCompleted__13MPFEDownloadsFv","103a49b0"
".DownloadFile__13MPFEDownloadsFP16LandscapeDetails","103a49f0"
".__dt__13MPFEDownloadsFv","103a4bf0"
".__ct__13MPFEDownloadsFv","103a4cc0"
".__ct__23MPFEFileTransferMessageFPw","103a4d50"
".StartSending__16MPFEFileTransferFPcUlb","103a4f90"
".__dt__23MPFEFileTransferMessageFv","103a5220"
".ProcessThisDataIncomming__16MPFEFileTransferFPwP17MPFEPlayerDetails","103a52d0"
".ProcessIncomming__16MPFEFileTransferFPwP17MPFEPlayerDetails","103a5590"
".Process__16MPFEFileTransferFv","103a5630"
".Reset__16MPFEFileTransferFv","103a5870"
".__dt__16MPFEFileTransferFv","103a5930"
".__ct__16MPFEFileTransferFv","103a5a50"
".ControlCallback__12MPFEFindGameFiP8SetupBoxP12SetupControlii","103a5a90"
".InitControls__12MPFEFindGameFv","103a5bc0"
".Destroy__12MPFEFindGameFv","103a5d10"
".Init__12MPFEFindGameFUlUlPFiP8SetupBoxP12SetupControlii_v","103a5d40"
".__dt__12MPFEFindGameFv","103a6130"
".ProcessIncoming__24MPFEStopGameStartMessageFPwP17MPFEPlayerDetails","103a6330"
".__ct__24MPFEStopGameStartMessageFv","103a64c0"
".__ct__24MPFEDisconnectNowMessageFv","103a6580"
".ProcessIncoming__23MPFEStartGameNowMessageFPwP17MPFEPlayerDetails","103a6640"
".__ct__23MPFEStartGameNowMessageFPw","103a6780"
".ProcessIncoming__33MPFEStartGameTransferFilesMessageFPwP17MPFEPlayerDetails","103a6850"
".__ct__33MPFEStartGameTransferFilesMessageFv","103a69a0"
".ProcessIncoming__25MPFEStartGameReadyMessageFPwP17MPFEPlayerDetails","103a6a60"
".__dt__33MPFEStartGameTransferFilesMessageFv","103a6e30"
".__ct__25MPFEStartGameReadyMessageFw","103a6ef0"
".ProcessIncoming__31MPFEStartGameOkayToStartMessageFPwP17MPFEPlayerDetails","103a7000"
".__dt__25MPFEStartGameReadyMessageFv","103a7130"
".__ct__31MPFEStartGameOkayToStartMessageFv","103a71e0"
".DatabaseComplete__17MPFELoginDatabaseFv","103a72a0"
".DatabaseError__17MPFELoginDatabaseFv","103a7310"
".Refresh__17MPFELoginDatabaseFv","103a73a0"
".__dt__17MPFELoginDatabaseFv","103a7400"
".__ct__17MPFELoginDatabaseFv","103a7490"
".ControlCallback__9MPFELoginFiP8SetupBoxP12SetupControlii","103a7500"
".SuccessfulLogin__9MPFELoginFv","103a7680"
".Destroy__9MPFELoginFv","103a7720"
".Init__9MPFELoginFUlUlPFiP8SetupBoxP12SetupControlii_v","103a7750"
".InitControls__9MPFELoginFv","103a7d90"
".__dt__9MPFELoginFv","103a7f80"
".__ct__9MPFELoginFv","103a8030"
".ProcessIncoming__19MPFEMapErrorMessageFPwP17MPFEPlayerDetails","103a8160"
".__ct__19MPFEMapErrorMessageFv","103a8210"
".ProcessIncoming__21MPFEChangedMapMessageFPwP17MPFEPlayerDetails","103a82c0"
".__ct__21MPFEChangedMapMessageFUlUl","103a84a0"
".__dt__15MPFENumberCodecFv","103a85e0"
".__ct__15MPFENumberCodecFUl","103a8670"
".__ct__15MPFENumberCodecFPc","103a8850"
".GetTitle__13MPFETitleDataFv","103a8a50"
".GetData__13MPFETitleDataFv","103a8a90"
".__dt__13MPFETitleDataFv","103a8ad0"
".GetName__17MPFEPlayerDetailsFv","103a8b70"
".AssignToBestFitTeam__17MPFEPlayerDetailsFv","103a8bb0"
".AssignToTeam__17MPFEPlayerDetailsF9TeamEnums","103a8c70"
".FillDetails__17MPFEPlayerDetailsF9TeamEnumsUlUl","103a91d0"
".RefreshClanQuery__17MPFEPlayerDetailsFv","103a9480"
".Set__49LHFastPointer<32LHLinkedNode<P15MPFEClanDetails>>FP32LHLinkedNode<P15MPFEClanDetails>","103a9740"
".__ct__6DBInfoFv","103a9850"
".__dt__15MPFEClanDetailsFv","103a98f0"
".QueryClans__17MPFEPlayerDetailsFv","103a9ad0"
".RefreshPlayerQuery__17MPFEPlayerDetailsFv","103a9bd0"
".Set__47LHFastPointer<30LHLinkedNode<P13MPFETitleData>>FP30LHLinkedNode<P13MPFETitleData>","103a9ea0"
".QueryPlayer__17MPFEPlayerDetailsFv","103aa110"
".__dt__17MPFEPlayerDetailsFv","103aa260"
".__ct__17MPFEPlayerDetailsFPwb","103aa3d0"
".Clear__47LHFastPointer<30LHLinkedNode<P13MPFETitleData>>Fv","103aa620"
".__ct__47LHFastPointer<30LHLinkedNode<P13MPFETitleData>>Fv","103aa680"
".Clear__49LHFastPointer<32LHLinkedNode<P15MPFEClanDetails>>Fv","103aa760"
".__ct__49LHFastPointer<32LHLinkedNode<P15MPFEClanDetails>>Fv","103aa7c0"
".EncodeDataCreatureMemoryForUploading__17MPFEStartGameDataFPcUlPcUlfPUl","103aa820"
".EncodeDataCreatureMemory__17MPFEStartGameDataFfPcUlPcUlPcUlPUl","103aa950"
".EncodeDataCreatureFile__17MPFEStartGameDataFPcPcUlPcUlPUl","103aaac0"
".DecodeDataWithoutCreature__17MPFEStartGameDataFPc","103aad00"
".DecodeData__17MPFEStartGameDataFPc","103aae20"
".__dt__17MPFEStartGameDataFv","103aaf70"
".__ct__17MPFEStartGameDataFv","103ab060"
".ProcessIncoming__28MPFEAskForTeamDetailsMessageFPwP17MPFEPlayerDetails","103ab0c0"
".__ct__28MPFEAskForTeamDetailsMessageFv","103ab180"
".ProcessIncoming__16MPFEUserTeamListFPwP17MPFEPlayerDetails","103ab240"
".__ct__16MPFEUserTeamListFv","103ab4f0"
".ProcessIncoming__29MPFEChangedTeamRequestMessageFPwP17MPFEPlayerDetails","103ab7e0"
".__ct__29MPFEChangedTeamRequestMessageF9TeamEnums","103ab930"
".__dt__23GMagicCreatureSpellInfoFv","103aba10"
".AsMagicCreatureSpellInfo__23GMagicCreatureSpellInfoCFv","103abab0"
".AsMagicCreatureSpellInfo__23GMagicCreatureSpellInfoFv","103abb00"
".CanCast__23GMagicCreatureSpellInfoCFP6ObjectP9GameThing","103abb50"
".CanCast__23GMagicCreatureSpellInfoCFRC9MapCoordsP9GameThing","103abc00"
".GetCreatureReceiveSpellInfo__23GMagicCreatureSpellInfoF27CREATURE_RECEIVE_SPELL_TYPE","103abc60"
".AllocSpell__23GMagicCreatureSpellInfoCFP9GameThing","103abce0"
".SetPlayer__9MagicFoodFP7GPlayer","103abdc0"
".GetPlayer__9MagicFoodFv","103abe00"
".GetImpressiveType__9MagicFoodFv","103abe40"
".GetSaveType__9MagicFoodFv","103abe80"
".GetDebugText__9MagicFoodFv","103abec0"
".Load__9MagicFoodFR10GameOSFile","103abf00"
".Save__9MagicFoodFR10GameOSFile","103abf90"
".CallVirtualFunctionsForCreation__9MagicFoodFRC9MapCoords","103ac020"
".__dt__9MagicFoodFv","103ac0d0"
".__ct__9MagicFoodFRC9MapCoordsP7GPlayerUlP13MultiMapFixedi","103ac160"
".__ct__9MagicFoodFv","103ac290"
".Create__13MagicResourceFRC9MapCoordsP7GPlayer13RESOURCE_TYPEUlP13MultiMapFixed","103ac300"
".__dt__15GMagicWaterInfoFv","103ac480"
".GetRippleEvery__15GMagicWaterInfoCFv","103ac520"
".GetConeRadius__15GMagicWaterInfoCFv","103ac570"
".GetSplashScale__15GMagicWaterInfoCFv","103ac5e0"
".AllocSpell__15GMagicWaterInfoCFP9GameThing","103ac650"
".GetMagicType__10GMagicInfoCFv","103ac740"
".AllocSpell__18GMagicResourceInfoCFP9GameThing","103ac780"
".CanCast__18GMagicResourceInfoCFP6ObjectP9GameThing","103ac880"
".__dt__18GMagicResourceInfoFv","103ac8f0"
".__dt__16GMagicForestInfoFv","103ac990"
".CanCast__16GMagicForestInfoCFP6ObjectP9GameThing","103aca30"
".CanCast__16GMagicForestInfoCFRC9MapCoordsP9GameThing","103aca80"
".IsClearForForestSpell__16GMagicForestInfoFRC9MapCoords","103acb40"
".AllocSpell__16GMagicForestInfoCFP9GameThing","103acc40"
".GetSaveType__10GMagicHandFv","103acd40"
".GetDebugText__10GMagicHandFv","103acd80"
".Load__10GMagicHandFR10GameOSFile","103acdc0"
".Save__10GMagicHandFR10GameOSFile","103ace90"
".CleanUpForSerialisation__10GMagicHandFv","103acf80"
".ApplyOnlyAfterRecSystem__6ObjectFv","103ad050"
".RemoveFromHand__10GMagicHandFP6ObjectP16GInterfaceStatus","103ad150"
".RemoveFromHand__10GMagicHandFP16GInterfaceStatus","103ad270"
".DoesRegionContainForest__9MapCoordsFv","103ad340"
".AddToHand__10GMagicHandFP6ObjectP16GInterfaceStatus","103ad3b0"
".__dt__10GMagicHandFv","103ad580"
".__ct__10GMagicHandFv","103ad610"
".GetChantsRequiredToCreate__10GMagicInfoCFv","103ad680"
".IsMaintainedSpell__10GMagicInfoCFv","103ad6f0"
".GetCreateCost__10GMagicInfoCFv","103ad760"
".IsCreatureCastsFromAbove__10GMagicInfoCFv","103ad7c0"
".GetTimerWhenComputerPlayerCasting__10GMagicInfoCFv","103ad810"
".GetTimerWhenCreatureCasting__10GMagicInfoCFv","103ad880"
".GetTimerWhenPlayerCasting__10GMagicInfoCFv","103ad8f0"
".AsMagicCreatureSpellInfo__10GMagicInfoCFv","103ad960"
".AsMagicCreatureSpellInfo__10GMagicInfoFv","103ad9b0"
".GetTribalPowerTribe__16GMagicEffectInfoCFP7GPlayer","103ada00"
".GetTribalPower__16GMagicEffectInfoCFP7GPlayer","103adb20"
".GetMagicEffectInfo__10GMagicInfoCFv","103adc30"
".IsCastRuleOKAtPos__10GMagicInfoCFRC9MapCoordsP7GPlayer","103adca0"
".Cast__10GMagicInfoCFP6ObjectP9GameThingP13SpellCastDataPP5SpellRC15PSysProcessInfo","103ade00"
".Cast__10GMagicInfoCFRC9MapCoordsP9GameThingP13SpellCastDataPP5SpellRC15PSysProcessInfo","103adf80"
".AllocSpell__10GMagicInfoCFP9GameThing","103ae0c0"
".CanCast__10GMagicInfoCFP6ObjectP9GameThing","103ae190"
".CanCast__10GMagicInfoCFRC9MapCoordsP9GameThing","103ae200"
".GetSpellSeedInfo__10GMagicInfoCFv","103ae250"
".GetMagicInfoText__10GMagicInfoCFv","103ae2c0"
".GetInfoFromText__10GMagicInfoFPCc","103ae320"
".CanCast__16GMagicObjectInfoCFRC9MapCoordsP9GameThing","103ae3e0"
".__dt__14GMagicHealInfoFv","103ae460"
".AllocSpell__14GMagicHealInfoCFP9GameThing","103ae500"
".CanCast__14GMagicHealInfoCFRC9MapCoordsP9GameThing","103ae5f0"
".FindTargets__14GMagicHealInfoCFRC9MapCoordsP5Spell","103ae680"
".AllocSpell__25GMagicStormAndTornadoInfoCFP9GameThing","103aea40"
".AllocSpell__16GMagicShieldInfoCFP9GameThing","103aeb20"
".__dt__25GMagicStormAndTornadoInfoFv","103aebf0"
".__dt__16GMagicShieldInfoFv","103aeca0"
".CanBePickedUpByCreature__13MagicTeleportFP8Creature","103aed40"
